<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.10	00:00:00	1.13379	1.13412	1.13335	1.13349	809	0	6
2020.06.10	01:00:00	1.13349	1.13396	1.13349	1.13386	718	0	6
2020.06.10	02:00:00	1.13386	1.13408	1.13314	1.13318	1108	0	6
2020.06.10	03:00:00	1.13318	1.13444	1.13318	1.13391	2000	0	6
2020.06.10	04:00:00	1.13392	1.13457	1.13378	1.13383	2093	0	6
2020.06.10	05:00:00	1.13383	1.13445	1.13376	1.13430	1870	0	6
2020.06.10	06:00:00	1.13430	1.13454	1.13402	1.13423	1327	0	6
2020.06.10	07:00:00	1.13423	1.13457	1.13407	1.13425	1365	0	6
2020.06.10	08:00:00	1.13425	1.13694	1.13415	1.13622	2958	0	6
2020.06.10	09:00:00	1.13622	1.13690	1.13501	1.13510	4164	0	6
2020.06.10	10:00:00	1.13508	1.13619	1.13430	1.13595	5310	0	6
2020.06.10	11:00:00	1.13595	1.13754	1.13583	1.13688	4458	0	6
2020.06.10	12:00:00	1.13688	1.13715	1.13548	1.13589	3829	0	6
2020.06.10	13:00:00	1.13589	1.13728	1.13480	1.13650	3973	0	6
2020.06.10	14:00:00	1.13650	1.13891	1.13637	1.13854	4959	0	6
2020.06.10	15:00:00	1.13854	1.13886	1.13636	1.13801	4758	0	6
2020.06.10	16:00:00	1.13801	1.13853	1.13595	1.13652	5204	0	6
2020.06.10	17:00:00	1.13654	1.13779	1.13447	1.13497	5818	0	6
2020.06.10	18:00:00	1.13498	1.13595	1.13419	1.13538	5053	0	6
2020.06.10	19:00:00	1.13538	1.13596	1.13460	1.13510	3555	0	6
2020.06.10	20:00:00	1.13515	1.13695	1.13491	1.13679	2875	0	6
2020.06.10	21:00:00	1.13678	1.14221	1.13217	1.13908	12703	0	6
2020.06.10	22:00:00	1.13908	1.14155	1.13610	1.13891	8042	0	6
2020.06.10	23:00:00	1.13891	1.13903	1.13645	1.13752	2218	0	6
2020.06.11	00:00:00	1.13734	1.13775	1.13734	1.13751	368	0	6
2020.06.11	01:00:00	1.13752	1.13806	1.13723	1.13769	1000	0	6
2020.06.11	02:00:00	1.13769	1.13820	1.13637	1.13664	2268	0	6
2020.06.11	03:00:00	1.13669	1.13884	1.13656	1.13864	3118	0	6
2020.06.11	04:00:00	1.13863	1.13950	1.13817	1.13894	3279	0	6
2020.06.11	05:00:00	1.13891	1.13939	1.13853	1.13873	2417	0	6
2020.06.11	06:00:00	1.13873	1.13888	1.13562	1.13569	3338	0	6
2020.06.11	07:00:00	1.13571	1.13585	1.13435	1.13508	3922	0	6
2020.06.11	08:00:00	1.13508	1.13523	1.13248	1.13435	4418	0	6
2020.06.11	09:00:00	1.13443	1.13620	1.13395	1.13599	5704	0	6
2020.06.11	10:00:00	1.13599	1.13725	1.13429	1.13632	6988	0	6
2020.06.11	11:00:00	1.13630	1.13906	1.13584	1.13894	6339	0	6
2020.06.11	12:00:00	1.13894	1.14012	1.13813	1.13830	6434	0	6
2020.06.11	13:00:00	1.13832	1.13851	1.13701	1.13721	4361	0	6
2020.06.11	14:00:00	1.13722	1.13748	1.13532	1.13554	5383	0	6
2020.06.11	15:00:00	1.13555	1.13583	1.13359	1.13564	6580	0	6
2020.06.11	16:00:00	1.13564	1.13784	1.13504	1.13770	6974	0	6
2020.06.11	17:00:00	1.13776	1.14034	1.13717	1.13811	8095	0	6
2020.06.11	18:00:00	1.13811	1.13979	1.13622	1.13785	7490	0	6
2020.06.11	19:00:00	1.13785	1.13834	1.13613	1.13613	6638	0	6
2020.06.11	20:00:00	1.13616	1.13616	1.13074	1.13179	7334	0	6
2020.06.11	21:00:00	1.13179	1.13254	1.12974	1.13006	6334	0	6
2020.06.11	22:00:00	1.13006	1.13140	1.12921	1.12993	6448	0	6
2020.06.11	23:00:00	1.12993	1.13027	1.12884	1.12976	1934	0	6
2020.06.12	00:00:00	1.12913	1.13026	1.12912	1.12925	858	0	6
2020.06.12	01:00:00	1.12925	1.12985	1.12869	1.12985	1630	0	6
2020.06.12	02:00:00	1.12985	1.12997	1.12874	1.12878	2494	0	6
2020.06.12	03:00:00	1.12878	1.12938	1.12802	1.12827	3622	0	6
2020.06.12	04:00:00	1.12827	1.12890	1.12763	1.12879	4100	0	6
2020.06.12	05:00:00	1.12879	1.12975	1.12852	1.12887	3467	0	6
2020.06.12	06:00:00	1.12886	1.12975	1.12871	1.12935	2867	0	6
2020.06.12	07:00:00	1.12935	1.12976	1.12910	1.12968	2729	0	6
2020.06.12	08:00:00	1.12968	1.13134	1.12929	1.13108	2838	0	6
2020.06.12	09:00:00	1.13108	1.13158	1.12968	1.13040	5021	0	6
2020.06.12	10:00:00	1.13040	1.13215	1.12969	1.13213	6943	0	6
2020.06.12	11:00:00	1.13213	1.13401	1.13199	1.13245	4957	0	6
2020.06.12	12:00:00	1.13245	1.13264	1.13098	1.13216	4761	0	6
2020.06.12	13:00:00	1.13216	1.13271	1.12956	1.13024	5564	0	6
2020.06.12	14:00:00	1.13025	1.13179	1.12923	1.13091	5008	0	6
2020.06.12	15:00:00	1.13090	1.13155	1.12939	1.13051	5103	0	6
2020.06.12	16:00:00	1.13050	1.13228	1.12910	1.13013	6749	0	6
2020.06.12	17:00:00	1.13013	1.13050	1.12385	1.12462	7487	0	6
2020.06.12	18:00:00	1.12455	1.12582	1.12332	1.12515	8813	0	6
2020.06.12	19:00:00	1.12515	1.12563	1.12346	1.12359	6465	0	6
2020.06.12	20:00:00	1.12359	1.12444	1.12122	1.12237	6321	0	6
2020.06.12	21:00:00	1.12237	1.12335	1.12208	1.12307	5173	0	6
2020.06.12	22:00:00	1.12308	1.12530	1.12308	1.12527	4922	0	6
2020.06.12	23:00:00	1.12525	1.12619	1.12520	1.12558	2904	0	6
2020.06.15	00:00:00	1.12375	1.12474	1.12349	1.12410	661	0	6
2020.06.15	01:00:00	1.12410	1.12516	1.12263	1.12468	2336	0	6
2020.06.15	02:00:00	1.12468	1.12579	1.12425	1.12515	3127	0	6
2020.06.15	03:00:00	1.12515	1.12609	1.12447	1.12459	4148	0	6
2020.06.15	04:00:00	1.12459	1.12601	1.12434	1.12592	3502	0	6
2020.06.15	05:00:00	1.12590	1.12603	1.12511	1.12525	3429	0	6
2020.06.15	06:00:00	1.12525	1.12640	1.12522	1.12634	2198	0	6
2020.06.15	07:00:00	1.12634	1.12681	1.12590	1.12603	2402	0	6
2020.06.15	08:00:00	1.12603	1.12615	1.12369	1.12413	4587	0	6
2020.06.15	09:00:00	1.12410	1.12481	1.12264	1.12308	6637	0	6
2020.06.15	10:00:00	1.12313	1.12501	1.12298	1.12441	6967	0	6
2020.06.15	11:00:00	1.12440	1.12673	1.12415	1.12662	6928	0	6
2020.06.15	12:00:00	1.12662	1.12664	1.12439	1.12493	5393	0	6
2020.06.15	13:00:00	1.12495	1.12599	1.12447	1.12459	4334	0	6
2020.06.15	14:00:00	1.12459	1.12674	1.12403	1.12579	4226	0	6
2020.06.15	15:00:00	1.12580	1.12606	1.12459	1.12474	5441	0	6
2020.06.15	16:00:00	1.12476	1.12842	1.12439	1.12772	7038	0	6
2020.06.15	17:00:00	1.12776	1.12935	1.12691	1.12735	6786	0	6
2020.06.15	18:00:00	1.12735	1.12775	1.12600	1.12691	5443	0	6
2020.06.15	19:00:00	1.12688	1.12879	1.12683	1.12850	4609	0	6
2020.06.15	20:00:00	1.12849	1.13010	1.12818	1.12983	3394	0	6
2020.06.15	21:00:00	1.12983	1.13323	1.12983	1.13147	6973	0	6
2020.06.15	22:00:00	1.13149	1.13235	1.13071	1.13140	4379	0	6
2020.06.15	23:00:00	1.13141	1.13229	1.13124	1.13223	1407	0	6
2020.06.16	00:00:00	1.13147	1.13260	1.13146	1.13247	840	0	6
2020.06.16	01:00:00	1.13247	1.13308	1.13196	1.13293	1301	0	6
2020.06.16	02:00:00	1.13291	1.13378	1.13254	1.13373	1847	0	6
2020.06.16	03:00:00	1.13373	1.13396	1.13297	1.13334	2564	0	6
2020.06.16	04:00:00	1.13334	1.13395	1.13273	1.13280	2522	0	6
2020.06.16	05:00:00	1.13281	1.13481	1.13280	1.13454	3301	0	6
2020.06.16	06:00:00	1.13451	1.13474	1.13378	1.13393	2755	0	6
2020.06.16	07:00:00	1.13393	1.13393	1.13320	1.13325	1897	0	6
2020.06.16	08:00:00	1.13325	1.13467	1.13320	1.13358	2232	0	6
2020.06.16	09:00:00	1.13356	1.13466	1.13277	1.13460	4855	0	6
2020.06.16	10:00:00	1.13460	1.13531	1.13203	1.13227	6838	0	6
2020.06.16	11:00:00	1.13228	1.13469	1.13149	1.13359	5720	0	6
2020.06.16	12:00:00	1.13361	1.13409	1.13216	1.13334	4497	0	6
2020.06.16	13:00:00	1.13334	1.13348	1.13102	1.13153	4333	0	6
2020.06.16	14:00:00	1.13152	1.13195	1.12947	1.13034	3867	0	6
2020.06.16	15:00:00	1.13035	1.13188	1.12948	1.13013	6816	0	6
2020.06.16	16:00:00	1.13013	1.13027	1.12657	1.12698	8274	0	6
2020.06.16	17:00:00	1.12698	1.12745	1.12314	1.12372	8873	0	6
2020.06.16	18:00:00	1.12372	1.12637	1.12276	1.12569	8154	0	6
2020.06.16	19:00:00	1.12569	1.12730	1.12547	1.12679	5079	0	6
2020.06.16	20:00:00	1.12679	1.12685	1.12579	1.12626	2570	0	6
2020.06.16	21:00:00	1.12626	1.12721	1.12596	1.12721	3035	0	6
2020.06.16	22:00:00	1.12721	1.12721	1.12564	1.12607	3004	0	6
2020.06.16	23:00:00	1.12613	1.12637	1.12571	1.12634	1367	0	6
2020.06.17	00:00:00	1.12603	1.12635	1.12539	1.12609	777	0	6
2020.06.17	01:00:00	1.12611	1.12625	1.12531	1.12590	1164	0	6
2020.06.17	02:00:00	1.12590	1.12660	1.12588	1.12647	1323	0	6
2020.06.17	03:00:00	1.12649	1.12730	1.12553	1.12672	3656	0	6
2020.06.17	04:00:00	1.12673	1.12727	1.12601	1.12650	3257	0	6
2020.06.17	05:00:00	1.12651	1.12680	1.12548	1.12641	3122	0	6
2020.06.17	06:00:00	1.12641	1.12674	1.12613	1.12642	1966	0	6
2020.06.17	07:00:00	1.12642	1.12728	1.12629	1.12711	1913	0	6
2020.06.17	08:00:00	1.12711	1.12796	1.12695	1.12732	2750	0	6
2020.06.17	09:00:00	1.12732	1.12852	1.12718	1.12801	4276	0	6
2020.06.17	10:00:00	1.12801	1.12937	1.12657	1.12664	5840	0	6
2020.06.17	11:00:00	1.12664	1.12753	1.12505	1.12571	5306	0	6
2020.06.17	12:00:00	1.12573	1.12600	1.12244	1.12293	6060	0	6
2020.06.17	13:00:00	1.12291	1.12487	1.12288	1.12417	4682	0	6
2020.06.17	14:00:00	1.12416	1.12545	1.12293	1.12305	4529	0	6
2020.06.17	15:00:00	1.12305	1.12444	1.12226	1.12366	5354	0	6
2020.06.17	16:00:00	1.12366	1.12483	1.12139	1.12198	6485	0	6
2020.06.17	17:00:00	1.12199	1.12374	1.12071	1.12193	8645	0	6
2020.06.17	18:00:00	1.12193	1.12305	1.12088	1.12183	5166	0	6
2020.06.17	19:00:00	1.12181	1.12332	1.12155	1.12307	3550	0	6
2020.06.17	20:00:00	1.12305	1.12398	1.12300	1.12365	2915	0	6
2020.06.17	21:00:00	1.12365	1.12371	1.12294	1.12307	2144	0	6
2020.06.17	22:00:00	1.12300	1.12396	1.12285	1.12389	3039	0	6
2020.06.17	23:00:00	1.12388	1.12458	1.12347	1.12427	1382	0	6
2020.06.18	00:00:00	1.12418	1.12467	1.12407	1.12434	628	0	6
2020.06.18	01:00:00	1.12429	1.12474	1.12417	1.12444	622	0	6
2020.06.18	02:00:00	1.12444	1.12460	1.12375	1.12418	1498	0	6
2020.06.18	03:00:00	1.12418	1.12498	1.12385	1.12410	2651	0	6
2020.06.18	04:00:00	1.12412	1.12495	1.12245	1.12349	3538	0	6
2020.06.18	05:00:00	1.12349	1.12403	1.12315	1.12391	2518	0	6
2020.06.18	06:00:00	1.12392	1.12515	1.12392	1.12491	2156	0	6
2020.06.18	07:00:00	1.12491	1.12609	1.12443	1.12551	2181	0	6
2020.06.18	08:00:00	1.12552	1.12593	1.12474	1.12505	2267	0	6
2020.06.18	09:00:00	1.12505	1.12586	1.12444	1.12537	3780	0	6
2020.06.18	10:00:00	1.12537	1.12575	1.12399	1.12429	5061	0	6
2020.06.18	11:00:00	1.12429	1.12598	1.12297	1.12490	5702	0	6
2020.06.18	12:00:00	1.12490	1.12610	1.12447	1.12504	5305	0	6
2020.06.18	13:00:00	1.12503	1.12557	1.12390	1.12547	4487	0	6
2020.06.18	14:00:00	1.12548	1.12584	1.12294	1.12341	6112	0	6
2020.06.18	15:00:00	1.12342	1.12346	1.12139	1.12271	6200	0	6
2020.06.18	16:00:00	1.12273	1.12315	1.12108	1.12125	5825	0	6
2020.06.18	17:00:00	1.12124	1.12263	1.12023	1.12209	6129	0	6
2020.06.18	18:00:00	1.12209	1.12322	1.12108	1.12146	4256	0	6
2020.06.18	19:00:00	1.12149	1.12169	1.11919	1.11932	3936	0	6
2020.06.18	20:00:00	1.11932	1.12047	1.11854	1.12036	3295	0	6
2020.06.18	21:00:00	1.12036	1.12085	1.11991	1.12084	2702	0	6
2020.06.18	22:00:00	1.12083	1.12127	1.12019	1.12022	2418	0	6
2020.06.18	23:00:00	1.12023	1.12096	1.11996	1.12044	1435	0	6
2020.06.19	00:00:00	1.12036	1.12066	1.11988	1.12043	696	0	6
2020.06.19	01:00:00	1.12029	1.12094	1.12027	1.12088	920	0	6
2020.06.19	02:00:00	1.12088	1.12129	1.12067	1.12076	1311	0	6
2020.06.19	03:00:00	1.12075	1.12080	1.11991	1.12035	2670	0	6
2020.06.19	04:00:00	1.12035	1.12102	1.11986	1.12057	3011	0	6
2020.06.19	05:00:00	1.12058	1.12105	1.12039	1.12104	2207	0	6
2020.06.19	06:00:00	1.12104	1.12142	1.12081	1.12142	2048	0	6
2020.06.19	07:00:00	1.12142	1.12159	1.12110	1.12131	1554	0	6
2020.06.19	08:00:00	1.12132	1.12168	1.12122	1.12144	1781	0	6
2020.06.19	09:00:00	1.12144	1.12215	1.12053	1.12165	3810	0	6
2020.06.19	10:00:00	1.12164	1.12182	1.12045	1.12125	4155	0	6
2020.06.19	11:00:00	1.12125	1.12193	1.12033	1.12157	4563	0	6
2020.06.19	12:00:00	1.12158	1.12183	1.12097	1.12152	3484	0	6
2020.06.19	13:00:00	1.12152	1.12152	1.11941	1.12037	3683	0	6
2020.06.19	14:00:00	1.12037	1.12105	1.11952	1.12101	3545	0	6
2020.06.19	15:00:00	1.12098	1.12542	1.12013	1.12376	7332	0	6
2020.06.19	16:00:00	1.12378	1.12420	1.12164	1.12179	5637	0	6
2020.06.19	17:00:00	1.12183	1.12324	1.11678	1.11817	7797	0	6
2020.06.19	18:00:00	1.11817	1.12148	1.11793	1.11880	7344	0	6
2020.06.19	19:00:00	1.11880	1.11962	1.11810	1.11924	5366	0	6
2020.06.19	20:00:00	1.11924	1.11935	1.11860	1.11881	3310	0	6
2020.06.19	21:00:00	1.11883	1.11897	1.11745	1.11852	3417	0	6
2020.06.19	22:00:00	1.11852	1.11890	1.11830	1.11861	2412	0	6
2020.06.19	23:00:00	1.11860	1.11878	1.11718	1.11771	2448	0	6
2020.06.22	00:00:00	1.11815	1.11876	1.11798	1.11820	361	0	6
2020.06.22	01:00:00	1.11830	1.11859	1.11749	1.11805	1481	0	6
2020.06.22	02:00:00	1.11803	1.11810	1.11683	1.11765	1650	0	6
2020.06.22	03:00:00	1.11769	1.11849	1.11736	1.11800	2232	0	6
2020.06.22	04:00:00	1.11799	1.11891	1.11799	1.11851	2464	0	6
2020.06.22	05:00:00	1.11850	1.11965	1.11844	1.11910	2479	0	6
2020.06.22	06:00:00	1.11908	1.11949	1.11885	1.11920	2269	0	6
2020.06.22	07:00:00	1.11920	1.12037	1.11915	1.12030	1501	0	6
2020.06.22	08:00:00	1.12030	1.12044	1.11944	1.11951	2042	0	6
2020.06.22	09:00:00	1.11949	1.12061	1.11894	1.11939	3181	0	6
2020.06.22	10:00:00	1.11941	1.12120	1.11880	1.12102	5596	0	6
2020.06.22	11:00:00	1.12101	1.12249	1.12058	1.12242	4336	0	6
2020.06.22	12:00:00	1.12242	1.12264	1.12117	1.12134	4033	0	6
2020.06.22	13:00:00	1.12134	1.12205	1.12105	1.12135	3785	0	6
2020.06.22	14:00:00	1.12134	1.12165	1.12030	1.12130	3564	0	6
2020.06.22	15:00:00	1.12130	1.12230	1.12064	1.12203	3373	0	6
2020.06.22	16:00:00	1.12206	1.12463	1.12204	1.12442	5366	0	6
2020.06.22	17:00:00	1.12441	1.12695	1.12420	1.12481	6608	0	6
2020.06.22	18:00:00	1.12479	1.12615	1.12464	1.12598	3575	0	6
2020.06.22	19:00:00	1.12601	1.12634	1.12569	1.12608	3039	0	6
2020.06.22	20:00:00	1.12608	1.12634	1.12549	1.12582	2380	0	6
2020.06.22	21:00:00	1.12581	1.12630	1.12559	1.12605	1634	0	6
2020.06.22	22:00:00	1.12605	1.12620	1.12527	1.12553	2431	0	6
2020.06.22	23:00:00	1.12552	1.12660	1.12540	1.12612	1141	0	6
2020.06.23	00:00:00	1.12590	1.12638	1.12590	1.12623	666	0	6
2020.06.23	01:00:00	1.12623	1.12746	1.12616	1.12725	1407	0	6
2020.06.23	02:00:00	1.12727	1.12807	1.12683	1.12774	1690	0	6
2020.06.23	03:00:00	1.12774	1.12779	1.12664	1.12668	1969	0	6
2020.06.23	04:00:00	1.12668	1.12677	1.12329	1.12576	6879	0	6
2020.06.23	05:00:00	1.12579	1.12752	1.12565	1.12746	5356	0	6
2020.06.23	06:00:00	1.12746	1.12759	1.12649	1.12688	2763	0	6
2020.06.23	07:00:00	1.12688	1.12695	1.12613	1.12613	1490	0	6
2020.06.23	08:00:00	1.12613	1.12676	1.12569	1.12585	2128	0	6
2020.06.23	09:00:00	1.12585	1.12737	1.12565	1.12697	3955	0	6
2020.06.23	10:00:00	1.12697	1.13051	1.12656	1.13010	6892	0	6
2020.06.23	11:00:00	1.13012	1.13057	1.12812	1.12903	5353	0	6
2020.06.23	12:00:00	1.12903	1.12935	1.12820	1.12879	4278	0	6
2020.06.23	13:00:00	1.12879	1.12979	1.12830	1.12918	4294	0	6
2020.06.23	14:00:00	1.12917	1.13072	1.12854	1.13057	3948	0	6
2020.06.23	15:00:00	1.13057	1.13331	1.13057	1.13296	5365	0	6
2020.06.23	16:00:00	1.13296	1.13377	1.13189	1.13287	5252	0	6
2020.06.23	17:00:00	1.13287	1.13483	1.13264	1.13331	5718	0	6
2020.06.23	18:00:00	1.13332	1.13369	1.13169	1.13222	4646	0	6
2020.06.23	19:00:00	1.13222	1.13296	1.13068	1.13084	3258	0	6
2020.06.23	20:00:00	1.13084	1.13206	1.13084	1.13189	2583	0	6
2020.06.23	21:00:00	1.13188	1.13195	1.13094	1.13115	2421	0	6
2020.06.23	22:00:00	1.13115	1.13116	1.13016	1.13026	2618	0	6
2020.06.23	23:00:00	1.13027	1.13086	1.13025	1.13084	1037	0	6
2020.06.24	00:00:00	1.13083	1.13141	1.13070	1.13086	474	0	6
2020.06.24	01:00:00	1.13085	1.13125	1.13073	1.13078	700	0	6
2020.06.24	02:00:00	1.13081	1.13135	1.13071	1.13123	968	0	6
2020.06.24	03:00:00	1.13123	1.13218	1.13118	1.13172	2328	0	6
2020.06.24	04:00:00	1.13173	1.13247	1.13142	1.13164	2353	0	6
2020.06.24	05:00:00	1.13164	1.13254	1.13088	1.13176	2771	0	6
2020.06.24	06:00:00	1.13176	1.13198	1.13132	1.13152	1649	0	6
2020.06.24	07:00:00	1.13152	1.13196	1.13139	1.13142	1027	0	6
2020.06.24	08:00:00	1.13144	1.13233	1.13127	1.13142	1230	0	6
2020.06.24	09:00:00	1.13142	1.13247	1.13121	1.13173	2432	0	6
2020.06.24	10:00:00	1.13172	1.13228	1.12914	1.12979	5502	0	6
2020.06.24	11:00:00	1.12979	1.13047	1.12868	1.13010	4366	0	6
2020.06.24	12:00:00	1.13010	1.13042	1.12681	1.13032	5893	0	6
2020.06.24	13:00:00	1.13030	1.13082	1.12928	1.13069	3383	0	6
2020.06.24	14:00:00	1.13069	1.13108	1.12824	1.12834	3853	0	6
2020.06.24	15:00:00	1.12837	1.12847	1.12703	1.12732	4598	0	6
2020.06.24	16:00:00	1.12732	1.12822	1.12647	1.12664	5277	0	6
2020.06.24	17:00:00	1.12664	1.12793	1.12569	1.12774	6924	0	6
2020.06.24	18:00:00	1.12774	1.12808	1.12602	1.12705	6141	0	6
2020.06.24	19:00:00	1.12705	1.12803	1.12664	1.12781	3894	0	6
2020.06.24	20:00:00	1.12781	1.12805	1.12612	1.12613	3414	0	6
2020.06.24	21:00:00	1.12613	1.12625	1.12549	1.12583	3013	0	6
2020.06.24	22:00:00	1.12583	1.12640	1.12508	1.12517	2755	0	6
2020.06.24	23:00:00	1.12517	1.12545	1.12481	1.12497	1374	0	6
2020.06.25	00:00:00	1.12504	1.12572	1.12502	1.12542	709	0	6
2020.06.25	01:00:00	1.12542	1.12558	1.12494	1.12521	627	0	6
2020.06.25	02:00:00	1.12521	1.12524	1.12481	1.12497	880	0	6
2020.06.25	03:00:00	1.12497	1.12583	1.12454	1.12557	2423	0	6
2020.06.25	04:00:00	1.12558	1.12593	1.12494	1.12497	2322	0	6
2020.06.25	05:00:00	1.12497	1.12503	1.12425	1.12454	2549	0	6
2020.06.25	06:00:00	1.12454	1.12496	1.12398	1.12419	2246	0	6
2020.06.25	07:00:00	1.12419	1.12486	1.12408	1.12483	1717	0	6
2020.06.25	08:00:00	1.12481	1.12530	1.12457	1.12478	1988	0	6
2020.06.25	09:00:00	1.12476	1.12532	1.12348	1.12369	3801	0	6
2020.06.25	10:00:00	1.12366	1.12449	1.12237	1.12338	6008	0	6
2020.06.25	11:00:00	1.12338	1.12504	1.12249	1.12293	5795	0	6
2020.06.25	12:00:00	1.12294	1.12344	1.12172	1.12264	4091	0	6
2020.06.25	13:00:00	1.12264	1.12298	1.12059	1.12077	4450	0	6
2020.06.25	14:00:00	1.12077	1.12131	1.11919	1.11959	5356	0	6
2020.06.25	15:00:00	1.11961	1.12110	1.11901	1.12110	5415	0	6
2020.06.25	16:00:00	1.12110	1.12215	1.12029	1.12165	6154	0	6
2020.06.25	17:00:00	1.12165	1.12312	1.12117	1.12129	6770	0	6
2020.06.25	18:00:00	1.12128	1.12249	1.12101	1.12193	4177	0	6
2020.06.25	19:00:00	1.12193	1.12297	1.12193	1.12271	2790	0	6
2020.06.25	20:00:00	1.12271	1.12301	1.12218	1.12229	2363	0	6
2020.06.25	21:00:00	1.12230	1.12233	1.12141	1.12158	2044	0	6
2020.06.25	22:00:00	1.12158	1.12291	1.12139	1.12209	2847	0	6
2020.06.25	23:00:00	1.12209	1.12260	1.12157	1.12179	1397	0	6
2020.06.26	00:00:00	1.12137	1.12210	1.12119	1.12164	997	0	6
2020.06.26	01:00:00	1.12138	1.12222	1.12135	1.12209	650	0	6
2020.06.26	02:00:00	1.12209	1.12235	1.12174	1.12176	828	0	6
2020.06.26	03:00:00	1.12178	1.12196	1.12079	1.12157	1931	0	6
2020.06.26	04:00:00	1.12157	1.12205	1.12136	1.12195	1938	0	6
2020.06.26	05:00:00	1.12193	1.12215	1.12166	1.12198	1230	0	6
2020.06.26	06:00:00	1.12199	1.12229	1.12157	1.12224	1025	0	6
2020.06.26	07:00:00	1.12224	1.12261	1.12209	1.12235	1214	0	6
2020.06.26	08:00:00	1.12235	1.12252	1.12200	1.12210	1062	0	6
2020.06.26	09:00:00	1.12210	1.12213	1.12058	1.12081	2334	0	6
2020.06.26	10:00:00	1.12081	1.12295	1.12047	1.12251	4043	0	6
2020.06.26	11:00:00	1.12251	1.12391	1.12212	1.12389	4065	0	6
2020.06.26	12:00:00	1.12389	1.12389	1.12175	1.12199	3189	0	6
2020.06.26	13:00:00	1.12199	1.12340	1.12169	1.12259	2724	0	6
2020.06.26	14:00:00	1.12263	1.12319	1.12088	1.12103	2714	0	6
2020.06.26	15:00:00	1.12108	1.12271	1.12064	1.12183	3796	0	6
2020.06.26	16:00:00	1.12183	1.12288	1.12058	1.12074	4308	0	6
2020.06.26	17:00:00	1.12074	1.12122	1.11949	1.12030	5581	0	6
2020.06.26	18:00:00	1.12030	1.12149	1.11997	1.12144	4275	0	6
2020.06.26	19:00:00	1.12142	1.12347	1.12122	1.12293	3497	0	6
2020.06.26	20:00:00	1.12293	1.12383	1.12281	1.12308	2625	0	6
2020.06.26	21:00:00	1.12308	1.12315	1.12241	1.12267	1808	0	6
2020.06.26	22:00:00	1.12267	1.12305	1.12230	1.12264	1970	0	6
2020.06.26	23:00:00	1.12269	1.12291	1.12169	1.12176	1668	0	6
2020.06.29	00:00:00	1.12158	1.12285	1.12153	1.12236	440	0	6
2020.06.29	01:00:00	1.12236	1.12247	1.12169	1.12241	858	0	6
2020.06.29	02:00:00	1.12241	1.12264	1.12198	1.12218	878	0	6
2020.06.29	03:00:00	1.12223	1.12293	1.12197	1.12291	1604	0	6
2020.06.29	04:00:00	1.12291	1.12359	1.12287	1.12346	2275	0	6
2020.06.29	05:00:00	1.12346	1.12466	1.12329	1.12425	2110	0	6
2020.06.29	06:00:00	1.12425	1.12434	1.12380	1.12393	1383	0	6
2020.06.29	07:00:00	1.12393	1.12427	1.12381	1.12415	1333	0	6
2020.06.29	08:00:00	1.12415	1.12592	1.12414	1.12515	2123	0	6
2020.06.29	09:00:00	1.12515	1.12667	1.12507	1.12578	3422	0	6
2020.06.29	10:00:00	1.12578	1.12610	1.12427	1.12430	3957	0	6
2020.06.29	11:00:00	1.12430	1.12581	1.12403	1.12540	3357	0	6
2020.06.29	12:00:00	1.12540	1.12705	1.12491	1.12705	3498	0	6
2020.06.29	13:00:00	1.12705	1.12874	1.12691	1.12861	3769	0	6
2020.06.29	14:00:00	1.12861	1.12866	1.12735	1.12784	3266	0	6
2020.06.29	15:00:00	1.12786	1.12868	1.12773	1.12859	3259	0	6
2020.06.29	16:00:00	1.12859	1.12864	1.12548	1.12576	4115	0	6
2020.06.29	17:00:00	1.12576	1.12607	1.12302	1.12454	5815	0	6
2020.06.29	18:00:00	1.12458	1.12532	1.12357	1.12358	4355	0	6
2020.06.29	19:00:00	1.12359	1.12419	1.12244	1.12271	3318	0	6
2020.06.29	20:00:00	1.12271	1.12331	1.12192	1.12271	2418	0	6
2020.06.29	21:00:00	1.12271	1.12351	1.12254	1.12348	1905	0	6
2020.06.29	22:00:00	1.12348	1.12392	1.12295	1.12362	1971	0	6
2020.06.29	23:00:00	1.12362	1.12426	1.12348	1.12422	1171	0	6
2020.06.30	00:00:00	1.12345	1.12423	1.12319	1.12401	671	0	6
2020.06.30	01:00:00	1.12401	1.12491	1.12398	1.12486	914	0	6
2020.06.30	02:00:00	1.12485	1.12516	1.12439	1.12467	925	0	6
2020.06.30	03:00:00	1.12466	1.12470	1.12342	1.12378	1508	0	6
2020.06.30	04:00:00	1.12378	1.12473	1.12359	1.12470	1418	0	6
2020.06.30	05:00:00	1.12470	1.12491	1.12400	1.12416	1147	0	6
2020.06.30	06:00:00	1.12417	1.12460	1.12369	1.12375	1026	0	6
2020.06.30	07:00:00	1.12376	1.12441	1.12368	1.12383	1218	0	6
2020.06.30	08:00:00	1.12383	1.12399	1.12244	1.12307	1569	0	6
2020.06.30	09:00:00	1.12306	1.12308	1.12039	1.12127	3399	0	6
2020.06.30	10:00:00	1.12127	1.12236	1.12051	1.12230	3793	0	6
2020.06.30	11:00:00	1.12229	1.12275	1.12173	1.12185	3630	0	6
2020.06.30	12:00:00	1.12189	1.12197	1.11996	1.12049	3358	0	6
