<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.24	00:00:00	1.25787	1.25867	1.25758	1.25853	634	0	33
2022.05.24	01:00:00	1.25853	1.25863	1.25760	1.25775	1077	0	9
2022.05.24	02:00:00	1.25775	1.25789	1.25661	1.25666	1141	0	8
2022.05.24	03:00:00	1.25663	1.25690	1.25563	1.25582	2576	0	8
2022.05.24	04:00:00	1.25582	1.25690	1.25553	1.25570	2746	0	8
2022.05.24	05:00:00	1.25569	1.25614	1.25472	1.25595	1914	0	8
2022.05.24	06:00:00	1.25595	1.25662	1.25576	1.25648	1712	0	8
2022.05.24	07:00:00	1.25650	1.25662	1.25561	1.25599	1626	0	8
2022.05.24	08:00:00	1.25600	1.25735	1.25599	1.25722	1985	0	8
2022.05.24	09:00:00	1.25723	1.25885	1.25683	1.25789	2933	0	8
2022.05.24	10:00:00	1.25790	1.25982	1.25762	1.25817	4729	0	8
2022.05.24	11:00:00	1.25816	1.25916	1.24746	1.24860	5858	0	8
2022.05.24	12:00:00	1.24861	1.25058	1.24778	1.24902	3638	0	8
2022.05.24	13:00:00	1.24901	1.25219	1.24874	1.25104	3153	0	8
2022.05.24	14:00:00	1.25107	1.25172	1.24945	1.24983	3673	0	8
2022.05.24	15:00:00	1.24984	1.25070	1.24712	1.24914	3617	0	8
2022.05.24	16:00:00	1.24912	1.25292	1.24834	1.25112	5083	0	8
2022.05.24	17:00:00	1.25109	1.25262	1.24951	1.25231	6698	0	8
2022.05.24	18:00:00	1.25231	1.25431	1.25105	1.25417	5121	0	8
2022.05.24	19:00:00	1.25419	1.25542	1.25322	1.25349	3539	0	8
2022.05.24	20:00:00	1.25346	1.25431	1.25285	1.25375	3580	0	8
2022.05.24	21:00:00	1.25377	1.25389	1.25099	1.25105	3127	0	8
2022.05.24	22:00:00	1.25107	1.25363	1.25099	1.25333	3219	0	8
2022.05.24	23:00:00	1.25334	1.25372	1.25302	1.25304	640	0	8
2022.05.25	00:00:00	1.25264	1.25336	1.25213	1.25319	855	0	21
2022.05.25	01:00:00	1.25315	1.25485	1.25290	1.25427	1343	0	8
2022.05.25	02:00:00	1.25426	1.25464	1.25384	1.25410	908	0	8
2022.05.25	03:00:00	1.25414	1.25434	1.25217	1.25274	2954	0	8
2022.05.25	04:00:00	1.25274	1.25301	1.25162	1.25173	3511	0	8
2022.05.25	05:00:00	1.25175	1.25353	1.25136	1.25241	3761	0	8
2022.05.25	06:00:00	1.25241	1.25383	1.25197	1.25348	2716	0	8
2022.05.25	07:00:00	1.25346	1.25423	1.25302	1.25376	1585	0	8
2022.05.25	08:00:00	1.25375	1.25417	1.25295	1.25367	2033	0	8
2022.05.25	09:00:00	1.25367	1.25541	1.25265	1.25518	3306	0	8
2022.05.25	10:00:00	1.25516	1.25598	1.25248	1.25397	5100	0	8
2022.05.25	11:00:00	1.25392	1.25491	1.25199	1.25229	4986	0	8
2022.05.25	12:00:00	1.25227	1.25233	1.24994	1.24997	3869	0	8
2022.05.25	13:00:00	1.24996	1.25073	1.24844	1.24941	3234	0	8
2022.05.25	14:00:00	1.24941	1.25034	1.24806	1.24909	4323	0	8
2022.05.25	15:00:00	1.24909	1.25054	1.24831	1.25002	4111	0	8
2022.05.25	16:00:00	1.25004	1.25292	1.24925	1.25270	4821	0	8
2022.05.25	17:00:00	1.25271	1.25485	1.25158	1.25431	5510	0	8
2022.05.25	18:00:00	1.25428	1.25579	1.25316	1.25387	4299	0	8
2022.05.25	19:00:00	1.25389	1.25490	1.25300	1.25318	2795	0	8
2022.05.25	20:00:00	1.25319	1.25556	1.25241	1.25528	2567	0	8
2022.05.25	21:00:00	1.25528	1.25885	1.25380	1.25861	6662	0	8
2022.05.25	22:00:00	1.25861	1.25904	1.25741	1.25762	3217	0	8
2022.05.25	23:00:00	1.25767	1.25828	1.25709	1.25753	1111	0	8
2022.05.26	00:00:00	1.25690	1.25780	1.25641	1.25736	700	0	28
2022.05.26	01:00:00	1.25763	1.25902	1.25748	1.25890	1024	0	8
2022.05.26	02:00:00	1.25888	1.25942	1.25831	1.25855	773	0	8
2022.05.26	03:00:00	1.25855	1.26122	1.25848	1.26046	3119	0	8
2022.05.26	04:00:00	1.26043	1.26085	1.25804	1.25820	3511	0	8
2022.05.26	05:00:00	1.25826	1.25968	1.25802	1.25870	3251	0	8
2022.05.26	06:00:00	1.25870	1.25878	1.25744	1.25867	3188	0	8
2022.05.26	07:00:00	1.25866	1.25887	1.25641	1.25680	3390	0	8
2022.05.26	08:00:00	1.25680	1.25702	1.25519	1.25531	3346	0	8
2022.05.26	09:00:00	1.25531	1.25684	1.25516	1.25628	2971	0	8
2022.05.26	10:00:00	1.25626	1.25972	1.25626	1.25861	4674	0	8
2022.05.26	11:00:00	1.25863	1.25902	1.25546	1.25636	3687	0	8
2022.05.26	12:00:00	1.25638	1.26112	1.25575	1.26097	3867	0	8
2022.05.26	13:00:00	1.26100	1.26205	1.25932	1.26162	3685	0	8
2022.05.26	14:00:00	1.26162	1.26192	1.25873	1.25950	3648	0	8
2022.05.26	15:00:00	1.25952	1.25968	1.25587	1.25634	4569	0	8
2022.05.26	16:00:00	1.25634	1.25864	1.25568	1.25728	4612	0	8
2022.05.26	17:00:00	1.25728	1.25786	1.25526	1.25728	4583	0	8
2022.05.26	18:00:00	1.25727	1.25870	1.25717	1.25804	3354	0	8
2022.05.26	19:00:00	1.25804	1.25854	1.25702	1.25746	2523	0	8
2022.05.26	20:00:00	1.25746	1.25823	1.25678	1.25805	2414	0	8
2022.05.26	21:00:00	1.25809	1.25982	1.25800	1.25944	1857	0	8
2022.05.26	22:00:00	1.25943	1.25999	1.25892	1.25990	2225	0	8
2022.05.26	23:00:00	1.25989	1.26085	1.25979	1.26078	819	0	8
2022.05.27	00:00:00	1.25839	1.26058	1.25775	1.25997	1226	0	14
2022.05.27	01:00:00	1.25997	1.26063	1.25977	1.26043	879	0	8
2022.05.27	02:00:00	1.26044	1.26189	1.26041	1.26165	1026	0	8
2022.05.27	03:00:00	1.26165	1.26255	1.26121	1.26214	2486	0	8
2022.05.27	04:00:00	1.26213	1.26665	1.26150	1.26576	3802	0	8
2022.05.27	05:00:00	1.26575	1.26580	1.26439	1.26539	3730	0	8
2022.05.27	06:00:00	1.26539	1.26590	1.26471	1.26483	2528	0	8
2022.05.27	07:00:00	1.26482	1.26563	1.26457	1.26522	1861	0	8
2022.05.27	08:00:00	1.26522	1.26522	1.26346	1.26380	2489	0	8
2022.05.27	09:00:00	1.26380	1.26413	1.26128	1.26190	3045	0	8
2022.05.27	10:00:00	1.26190	1.26359	1.26143	1.26206	3764	0	8
2022.05.27	11:00:00	1.26205	1.26268	1.26071	1.26178	3757	0	8
2022.05.27	12:00:00	1.26179	1.26197	1.25935	1.26041	2991	0	8
2022.05.27	13:00:00	1.26043	1.26167	1.25854	1.25919	2747	0	8
2022.05.27	14:00:00	1.25918	1.26270	1.25897	1.26161	3564	0	8
2022.05.27	15:00:00	1.26163	1.26436	1.26133	1.26250	4760	0	8
2022.05.27	16:00:00	1.26247	1.26536	1.26179	1.26468	3837	0	8
2022.05.27	17:00:00	1.26471	1.26529	1.26134	1.26139	4638	0	8
2022.05.27	18:00:00	1.26142	1.26167	1.25967	1.26112	3768	0	8
2022.05.27	19:00:00	1.26112	1.26146	1.25980	1.26066	2055	0	8
2022.05.27	20:00:00	1.26064	1.26158	1.26022	1.26152	1686	0	8
2022.05.27	21:00:00	1.26153	1.26258	1.26134	1.26255	1333	0	8
2022.05.27	22:00:00	1.26254	1.26307	1.26222	1.26292	1574	0	8
2022.05.27	23:00:00	1.26291	1.26319	1.26239	1.26267	1281	0	8
2022.05.30	00:00:00	1.26159	1.26317	1.26091	1.26244	377	0	12
2022.05.30	01:00:00	1.26239	1.26367	1.26239	1.26288	824	0	9
2022.05.30	02:00:00	1.26288	1.26305	1.26238	1.26244	958	0	8
2022.05.30	03:00:00	1.26243	1.26299	1.26227	1.26274	2388	0	8
2022.05.30	04:00:00	1.26274	1.26531	1.26209	1.26468	2956	0	8
2022.05.30	05:00:00	1.26470	1.26572	1.26422	1.26451	2746	0	8
2022.05.30	06:00:00	1.26453	1.26488	1.26360	1.26455	2527	0	8
2022.05.30	07:00:00	1.26453	1.26511	1.26369	1.26458	2128	0	8
2022.05.30	08:00:00	1.26460	1.26508	1.26385	1.26404	2690	0	8
2022.05.30	09:00:00	1.26404	1.26505	1.26336	1.26392	3285	0	8
2022.05.30	10:00:00	1.26392	1.26474	1.26197	1.26204	3741	0	8
2022.05.30	11:00:00	1.26207	1.26336	1.26161	1.26292	3451	0	8
2022.05.30	12:00:00	1.26292	1.26522	1.26292	1.26465	3117	0	8
2022.05.30	13:00:00	1.26466	1.26549	1.26359	1.26420	2068	0	8
2022.05.30	14:00:00	1.26423	1.26523	1.26385	1.26392	2453	0	8
2022.05.30	15:00:00	1.26392	1.26423	1.26248	1.26316	2873	0	8
2022.05.30	16:00:00	1.26316	1.26460	1.26308	1.26388	2567	0	8
2022.05.30	17:00:00	1.26388	1.26494	1.26335	1.26478	3325	0	8
2022.05.30	18:00:00	1.26478	1.26594	1.26370	1.26578	2427	0	8
2022.05.30	19:00:00	1.26580	1.26595	1.26461	1.26543	2141	0	8
2022.05.30	20:00:00	1.26541	1.26570	1.26524	1.26560	1341	0	8
2022.05.30	21:00:00	1.26560	1.26583	1.26556	1.26570	2281	0	8
2022.05.30	22:00:00	1.26573	1.26577	1.26529	1.26539	1317	0	8
2022.05.30	23:00:00	1.26539	1.26571	1.26468	1.26495	642	0	8
2022.05.31	00:00:00	1.26484	1.26543	1.26433	1.26511	951	0	14
2022.05.31	01:00:00	1.26498	1.26528	1.26473	1.26482	1273	0	8
2022.05.31	02:00:00	1.26480	1.26488	1.26419	1.26456	1724	0	8
2022.05.31	03:00:00	1.26456	1.26482	1.26098	1.26118	3735	0	8
2022.05.31	04:00:00	1.26121	1.26260	1.25980	1.26222	4477	0	8
2022.05.31	05:00:00	1.26223	1.26290	1.26101	1.26179	3226	0	8
2022.05.31	06:00:00	1.26179	1.26209	1.26091	1.26159	2307	0	8
2022.05.31	07:00:00	1.26159	1.26170	1.26030	1.26119	1736	0	8
2022.05.31	08:00:00	1.26119	1.26214	1.26090	1.26095	2159	0	8
2022.05.31	09:00:00	1.26092	1.26197	1.25909	1.25961	3604	0	8
2022.05.31	10:00:00	1.25961	1.26231	1.25958	1.26064	3696	0	8
2022.05.31	11:00:00	1.26064	1.26310	1.26041	1.26121	3008	0	8
2022.05.31	12:00:00	1.26121	1.26180	1.25997	1.26004	3150	0	8
2022.05.31	13:00:00	1.26003	1.26034	1.25817	1.25911	3141	0	8
2022.05.31	14:00:00	1.25916	1.25962	1.25766	1.25890	3580	0	8
2022.05.31	15:00:00	1.25889	1.25917	1.25600	1.25613	4255	0	8
2022.05.31	16:00:00	1.25617	1.25929	1.25617	1.25924	4703	0	8
2022.05.31	17:00:00	1.25919	1.26125	1.25695	1.25999	7007	0	8
2022.05.31	18:00:00	1.25997	1.26299	1.25951	1.26254	5488	0	8
2022.05.31	19:00:00	1.26254	1.26278	1.26033	1.26195	3187	0	8
2022.05.31	20:00:00	1.26190	1.26231	1.26105	1.26173	3184	0	8
2022.05.31	21:00:00	1.26172	1.26222	1.26024	1.26053	3118	0	8
2022.05.31	22:00:00	1.26054	1.26114	1.25982	1.25997	2957	0	8
2022.05.31	23:00:00	1.25997	1.26066	1.25996	1.26014	780	0	8
2022.06.01	00:00:00	1.25936	1.26006	1.25914	1.25973	710	0	9
2022.06.01	01:00:00	1.25961	1.26101	1.25959	1.26098	763	0	8
2022.06.01	02:00:00	1.26098	1.26119	1.26050	1.26090	759	0	8
2022.06.01	03:00:00	1.26090	1.26162	1.26053	1.26087	1945	0	8
2022.06.01	04:00:00	1.26085	1.26089	1.25900	1.25972	2793	0	8
2022.06.01	05:00:00	1.25972	1.26033	1.25899	1.25970	2362	0	8
2022.06.01	06:00:00	1.25969	1.25997	1.25912	1.25936	1640	0	8
2022.06.01	07:00:00	1.25936	1.25948	1.25749	1.25820	2213	0	8
2022.06.01	08:00:00	1.25819	1.25868	1.25748	1.25824	2758	0	8
2022.06.01	09:00:00	1.25824	1.25989	1.25775	1.25966	3293	0	8
2022.06.01	10:00:00	1.25967	1.26116	1.25902	1.25943	4109	0	8
2022.06.01	11:00:00	1.25943	1.26112	1.25759	1.25777	3551	0	8
2022.06.01	12:00:00	1.25778	1.25917	1.25717	1.25895	2798	0	8
2022.06.01	13:00:00	1.25895	1.26045	1.25858	1.25858	2727	0	8
2022.06.01	14:00:00	1.25858	1.25907	1.25589	1.25719	2839	0	8
2022.06.01	15:00:00	1.25719	1.25993	1.25692	1.25872	3382	0	8
2022.06.01	16:00:00	1.25872	1.25943	1.25306	1.25338	5164	0	8
2022.06.01	17:00:00	1.25367	1.25369	1.24839	1.24963	6911	0	8
2022.06.01	18:00:00	1.24959	1.24972	1.24584	1.24695	4907	0	8
2022.06.01	19:00:00	1.24692	1.24829	1.24667	1.24698	3500	0	8
2022.06.01	20:00:00	1.24696	1.24989	1.24694	1.24925	3154	0	8
2022.06.01	21:00:00	1.24925	1.25019	1.24853	1.24926	3313	0	8
2022.06.01	22:00:00	1.24928	1.24967	1.24819	1.24824	2958	0	8
2022.06.01	23:00:00	1.24824	1.24978	1.24763	1.24830	1488	0	8
2022.06.02	00:00:00	1.24793	1.24850	1.24753	1.24823	1496	0	33
2022.06.02	01:00:00	1.24821	1.24865	1.24793	1.24841	489	0	8
2022.06.02	02:00:00	1.24841	1.24870	1.24800	1.24833	595	0	8
2022.06.02	03:00:00	1.24833	1.24912	1.24739	1.24854	2320	0	8
2022.06.02	04:00:00	1.24854	1.24874	1.24757	1.24823	2065	0	8
2022.06.02	05:00:00	1.24823	1.24874	1.24709	1.24736	1965	0	8
2022.06.02	06:00:00	1.24736	1.24830	1.24736	1.24784	1641	0	8
2022.06.02	07:00:00	1.24783	1.24865	1.24773	1.24850	1137	0	8
2022.06.02	08:00:00	1.24850	1.24868	1.24689	1.24807	1793	0	8
2022.06.02	09:00:00	1.24807	1.25184	1.24796	1.25179	2061	0	8
2022.06.02	10:00:00	1.25173	1.25377	1.25169	1.25281	3410	0	8
2022.06.02	11:00:00	1.25280	1.25443	1.25268	1.25372	2385	0	8
2022.06.02	12:00:00	1.25369	1.25473	1.25350	1.25422	1801	0	8
2022.06.02	13:00:00	1.25424	1.25517	1.25397	1.25492	2077	0	8
2022.06.02	14:00:00	1.25492	1.25590	1.25463	1.25561	2256	0	8
2022.06.02	15:00:00	1.25560	1.25709	1.25368	1.25545	3925	0	8
2022.06.02	16:00:00	1.25546	1.25595	1.25241	1.25297	5292	0	8
2022.06.02	17:00:00	1.25300	1.25617	1.25250	1.25434	5850	0	8
2022.06.02	18:00:00	1.25429	1.25641	1.25379	1.25560	3415	0	8
2022.06.02	19:00:00	1.25561	1.25813	1.25534	1.25811	2582	0	8
2022.06.02	20:00:00	1.25810	1.25851	1.25718	1.25806	2431	0	8
2022.06.02	21:00:00	1.25806	1.25861	1.25662	1.25664	2207	0	8
2022.06.02	22:00:00	1.25665	1.25742	1.25639	1.25739	1906	0	8
2022.06.02	23:00:00	1.25739	1.25782	1.25691	1.25716	992	0	8
2022.06.03	00:00:00	1.25726	1.25773	1.25688	1.25718	501	0	16
2022.06.03	01:00:00	1.25727	1.25783	1.25705	1.25751	2003	0	8
2022.06.03	02:00:00	1.25751	1.25793	1.25741	1.25777	894	0	8
2022.06.03	03:00:00	1.25777	1.25892	1.25708	1.25780	1862	0	8
2022.06.03	04:00:00	1.25780	1.25829	1.25702	1.25773	1927	0	8
2022.06.03	05:00:00	1.25773	1.25844	1.25734	1.25743	1989	0	8
2022.06.03	06:00:00	1.25743	1.25783	1.25709	1.25715	1786	0	8
2022.06.03	07:00:00	1.25715	1.25765	1.25684	1.25698	1523	0	8
2022.06.03	08:00:00	1.25698	1.25732	1.25657	1.25711	2304	0	8
2022.06.03	09:00:00	1.25709	1.25766	1.25661	1.25684	1940	0	8
2022.06.03	10:00:00	1.25678	1.25830	1.25587	1.25736	3139	0	8
2022.06.03	11:00:00	1.25739	1.25814	1.25708	1.25739	2195	0	8
2022.06.03	12:00:00	1.25739	1.25762	1.25648	1.25742	2188	0	8
2022.06.03	13:00:00	1.25744	1.25756	1.25590	1.25668	1875	0	8
2022.06.03	14:00:00	1.25668	1.25700	1.25570	1.25594	2269	0	8
2022.06.03	15:00:00	1.25594	1.25623	1.25206	1.25346	5466	0	8
2022.06.03	16:00:00	1.25346	1.25726	1.25336	1.25675	5509	0	8
2022.06.03	17:00:00	1.25665	1.25718	1.25180	1.25237	4629	0	8
2022.06.03	18:00:00	1.25236	1.25236	1.24911	1.24923	3556	0	8
2022.06.03	19:00:00	1.24923	1.25146	1.24922	1.25146	2695	0	8
2022.06.03	20:00:00	1.25139	1.25151	1.24962	1.24973	3336	0	8
2022.06.03	21:00:00	1.24973	1.25014	1.24932	1.25000	1383	0	8
2022.06.03	22:00:00	1.25001	1.25010	1.24940	1.24979	1582	0	8
2022.06.03	23:00:00	1.24977	1.24982	1.24841	1.24871	892	0	8
2022.06.06	00:00:00	1.24846	1.24933	1.24846	1.24905	196	0	21
2022.06.06	01:00:00	1.24902	1.24985	1.24867	1.24975	802	0	8
2022.06.06	02:00:00	1.24979	1.25019	1.24890	1.24895	1377	0	8
2022.06.06	03:00:00	1.24898	1.25002	1.24804	1.24819	1953	0	8
2022.06.06	04:00:00	1.24818	1.24919	1.24760	1.24851	2771	0	8
2022.06.06	05:00:00	1.24851	1.24953	1.24848	1.24902	1686	0	8
2022.06.06	06:00:00	1.24902	1.24963	1.24894	1.24950	1282	0	8
2022.06.06	07:00:00	1.24949	1.25003	1.24919	1.24990	1260	0	8
2022.06.06	08:00:00	1.24990	1.25079	1.24973	1.24977	1927	0	8
2022.06.06	09:00:00	1.24977	1.25370	1.24905	1.25353	3190	0	8
2022.06.06	10:00:00	1.25349	1.25463	1.25151	1.25462	4183	0	8
2022.06.06	11:00:00	1.25462	1.25769	1.25441	1.25723	3757	0	8
2022.06.06	12:00:00	1.25723	1.25727	1.25533	1.25638	2635	0	8
2022.06.06	13:00:00	1.25637	1.25663	1.25474	1.25544	2315	0	8
2022.06.06	14:00:00	1.25543	1.25701	1.25507	1.25692	2106	0	8
2022.06.06	15:00:00	1.25692	1.25699	1.25410	1.25559	2404	0	8
2022.06.06	16:00:00	1.25559	1.25563	1.25379	1.25521	2764	0	8
2022.06.06	17:00:00	1.25519	1.25605	1.25315	1.25559	4049	0	8
2022.06.06	18:00:00	1.25559	1.25582	1.25250	1.25438	4104	0	8
2022.06.06	19:00:00	1.25437	1.25444	1.25251	1.25393	2625	0	8
2022.06.06	20:00:00	1.25393	1.25475	1.25340	1.25386	2021	0	8
2022.06.06	21:00:00	1.25387	1.25402	1.25309	1.25336	2163	0	8
2022.06.06	22:00:00	1.25338	1.25416	1.25304	1.25352	1769	0	8
2022.06.06	23:00:00	1.25352	1.25397	1.25258	1.25292	905	0	8
2022.06.07	00:00:00	1.25295	1.25318	1.25243	1.25295	857	0	14
2022.06.07	01:00:00	1.25302	1.25308	1.25268	1.25291	718	0	8
2022.06.07	02:00:00	1.25292	1.25292	1.25149	1.25229	1508	0	8
2022.06.07	03:00:00	1.25229	1.25241	1.25125	1.25162	3613	0	8
2022.06.07	04:00:00	1.25161	1.25163	1.24962	1.25058	3607	0	8
2022.06.07	05:00:00	1.25058	1.25063	1.24922	1.25011	3396	0	8
2022.06.07	06:00:00	1.25012	1.25112	1.24985	1.25067	3015	0	8
2022.06.07	07:00:00	1.25067	1.25222	1.24882	1.24911	4925	0	8
2022.06.07	08:00:00	1.24912	1.24928	1.24458	1.24478	4719	0	8
2022.06.07	09:00:00	1.24478	1.24769	1.24298	1.24670	4505	0	8
2022.06.07	10:00:00	1.24671	1.24899	1.24660	1.24802	4269	0	8
2022.06.07	11:00:00	1.24804	1.25338	1.24804	1.24939	3962	0	8
2022.06.07	12:00:00	1.24938	1.25121	1.24901	1.25045	2717	0	8
2022.06.07	13:00:00	1.25046	1.25189	1.24936	1.24959	2902	0	8
2022.06.07	14:00:00	1.24959	1.24992	1.24858	1.24915	3074	0	8
2022.06.07	15:00:00	1.24917	1.25159	1.24858	1.24868	3288	0	8
2022.06.07	16:00:00	1.24867	1.25416	1.24816	1.25239	4573	0	8
2022.06.07	17:00:00	1.25240	1.25836	1.25185	1.25797	4656	0	8
2022.06.07	18:00:00	1.25797	1.25952	1.25727	1.25935	3126	0	8
2022.06.07	19:00:00	1.25938	1.25990	1.25897	1.25927	1860	0	8
2022.06.07	20:00:00	1.25928	1.25932	1.25746	1.25746	1596	0	8
2022.06.07	21:00:00	1.25748	1.25956	1.25719	1.25868	1929	0	8
2022.06.07	22:00:00	1.25868	1.25990	1.25868	1.25969	1743	0	8
2022.06.07	23:00:00	1.25969	1.25969	1.25851	1.25851	753	0	8
2022.06.08	00:00:00	1.25871	1.25892	1.25722	1.25887	568	0	20
2022.06.08	01:00:00	1.25892	1.25935	1.25870	1.25919	1073	0	8
2022.06.08	02:00:00	1.25919	1.25972	1.25858	1.25870	1066	0	8
2022.06.08	03:00:00	1.25871	1.25889	1.25736	1.25746	1953	0	8
2022.06.08	04:00:00	1.25745	1.25804	1.25657	1.25735	3162	0	8
2022.06.08	05:00:00	1.25736	1.25866	1.25735	1.25787	1980	0	8
2022.06.08	06:00:00	1.25787	1.25799	1.25630	1.25671	2021	0	8
2022.06.08	07:00:00	1.25671	1.25688	1.25565	1.25568	1745	0	8
2022.06.08	08:00:00	1.25568	1.25743	1.25556	1.25656	2241	0	8
2022.06.08	09:00:00	1.25657	1.25834	1.25635	1.25739	3304	0	8
2022.06.08	10:00:00	1.25739	1.25739	1.25445	1.25478	3770	0	8
2022.06.08	11:00:00	1.25478	1.25542	1.25180	1.25216	3412	0	8
2022.06.08	12:00:00	1.25216	1.25411	1.25128	1.25308	3140	0	8
2022.06.08	13:00:00	1.25302	1.25410	1.25250	1.25361	3271	0	8
2022.06.08	14:00:00	1.25362	1.25593	1.25334	1.25498	2997	0	8
2022.06.08	15:00:00	1.25498	1.25512	1.25211	1.25361	3311	0	8
2022.06.08	16:00:00	1.25362	1.25610	1.25309	1.25531	4319	0	8
2022.06.08	17:00:00	1.25533	1.25558	1.25385	1.25499	4430	0	8
2022.06.08	18:00:00	1.25500	1.25612	1.25423	1.25611	3152	0	8
2022.06.08	19:00:00	1.25609	1.25641	1.25424	1.25471	2209	0	8
2022.06.08	20:00:00	1.25468	1.25481	1.25359	1.25410	2157	0	8
2022.06.08	21:00:00	1.25411	1.25435	1.25346	1.25383	2243	0	8
2022.06.08	22:00:00	1.25383	1.25424	1.25353	1.25384	2020	0	8
2022.06.08	23:00:00	1.25386	1.25403	1.25341	1.25348	643	0	8
2022.06.09	00:00:00	1.25326	1.25426	1.25251	1.25329	1023	0	11
2022.06.09	01:00:00	1.25326	1.25412	1.25317	1.25384	2133	0	8
2022.06.09	02:00:00	1.25385	1.25438	1.25376	1.25399	1717	0	8
2022.06.09	03:00:00	1.25397	1.25457	1.25281	1.25339	2082	0	8
2022.06.09	04:00:00	1.25338	1.25369	1.25201	1.25214	2179	0	8
2022.06.09	05:00:00	1.25214	1.25351	1.25193	1.25342	2291	0	8
2022.06.09	06:00:00	1.25342	1.25481	1.25318	1.25407	2049	0	8
2022.06.09	07:00:00	1.25404	1.25416	1.25274	1.25283	1650	0	8
2022.06.09	08:00:00	1.25283	1.25324	1.25204	1.25214	2027	0	8
2022.06.09	09:00:00	1.25211	1.25245	1.25043	1.25129	3038	0	8
2022.06.09	10:00:00	1.25128	1.25287	1.24961	1.24962	3563	0	8
2022.06.09	11:00:00	1.24966	1.25284	1.24916	1.25254	3236	0	8
2022.06.09	12:00:00	1.25254	1.25260	1.25129	1.25220	2422	0	8
2022.06.09	13:00:00	1.25220	1.25392	1.25197	1.25335	2782	0	8
2022.06.09	14:00:00	1.25336	1.25467	1.25226	1.25402	5621	0	8
2022.06.09	15:00:00	1.25403	1.25481	1.25156	1.25314	6590	0	8
2022.06.09	16:00:00	1.25312	1.25580	1.25275	1.25512	7133	0	8
2022.06.09	17:00:00	1.25514	1.25552	1.25228	1.25423	5880	0	8
2022.06.09	18:00:00	1.25422	1.25434	1.25096	1.25121	4672	0	8
2022.06.09	19:00:00	1.25121	1.25202	1.25068	1.25143	3030	0	8
2022.06.09	20:00:00	1.25142	1.25201	1.25051	1.25167	2934	0	8
2022.06.09	21:00:00	1.25165	1.25223	1.25051	1.25065	2211	0	8
2022.06.09	22:00:00	1.25067	1.25067	1.24892	1.24897	2637	0	8
2022.06.09	23:00:00	1.24899	1.24963	1.24867	1.24955	1171	0	8
2022.06.10	00:00:00	1.24932	1.25066	1.24821	1.24940	1110	0	8
2022.06.10	01:00:00	1.24950	1.24970	1.24877	1.24882	725	0	8
2022.06.10	02:00:00	1.24885	1.24953	1.24860	1.24918	709	0	8
2022.06.10	03:00:00	1.24919	1.24995	1.24819	1.24990	2451	0	8
2022.06.10	04:00:00	1.24993	1.24993	1.24789	1.24873	2385	0	8
2022.06.10	05:00:00	1.24873	1.24969	1.24858	1.24960	2290	0	8
2022.06.10	06:00:00	1.24959	1.25011	1.24936	1.24949	2036	0	8
2022.06.10	07:00:00	1.24950	1.24984	1.24939	1.24958	1244	0	8
2022.06.10	08:00:00	1.24959	1.25172	1.24953	1.25082	2604	0	8
2022.06.10	09:00:00	1.25082	1.25126	1.24767	1.24802	3390	0	8
2022.06.10	10:00:00	1.24801	1.24948	1.24694	1.24694	4693	0	8
2022.06.10	11:00:00	1.24694	1.24856	1.24689	1.24819	3664	0	8
2022.06.10	12:00:00	1.24816	1.24837	1.24485	1.24546	3479	0	8
2022.06.10	13:00:00	1.24548	1.24582	1.24357	1.24438	3028	0	8
2022.06.10	14:00:00	1.24437	1.24441	1.24217	1.24372	3043	0	8
2022.06.10	15:00:00	1.24372	1.24496	1.23823	1.23828	3730	0	8
2022.06.10	16:00:00	1.23826	1.24138	1.23627	1.23688	3323	0	8
2022.06.10	17:00:00	1.23668	1.23699	1.23322	1.23431	3135	0	8
2022.06.10	18:00:00	1.23431	1.23452	1.23116	1.23287	2521	0	8
2022.06.10	19:00:00	1.23285	1.23289	1.23091	1.23108	1785	0	8
2022.06.10	20:00:00	1.23108	1.23225	1.23022	1.23061	3308	0	8
2022.06.10	21:00:00	1.23061	1.23180	1.23008	1.23150	3231	0	8
2022.06.10	22:00:00	1.23149	1.23201	1.23091	1.23099	3075	0	8
2022.06.10	23:00:00	1.23099	1.23158	1.23047	1.23141	1556	0	8
2022.06.13	00:00:00	1.23136	1.23196	1.23065	1.23153	156	0	18
2022.06.13	01:00:00	1.23135	1.23135	1.22899	1.22939	2623	0	8
2022.06.13	02:00:00	1.22939	1.22996	1.22716	1.22763	3615	0	8
2022.06.13	03:00:00	1.22762	1.22851	1.22706	1.22753	4313	0	8
2022.06.13	04:00:00	1.22753	1.22810	1.22618	1.22649	4521	0	8
2022.06.13	05:00:00	1.22649	1.22791	1.22649	1.22734	4454	0	8
2022.06.13	06:00:00	1.22733	1.22894	1.22732	1.22893	3467	0	8
2022.06.13	07:00:00	1.22893	1.22915	1.22777	1.22855	2965	0	8
2022.06.13	08:00:00	1.22855	1.23001	1.22798	1.22836	4037	0	8
2022.06.13	09:00:00	1.22828	1.22858	1.22372	1.22601	6301	0	8
2022.06.13	10:00:00	1.22594	1.22784	1.22347	1.22391	6110	0	8
2022.06.13	11:00:00	1.22391	1.22424	1.22120	1.22192	6053	0	8
2022.06.13	12:00:00	1.22192	1.22221	1.21994	1.22000	4887	0	8
