<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.06	20:00:00	111.383	111.469	111.346	111.445	1519	0	9
2021.10.06	21:00:00	111.445	111.493	111.420	111.431	1595	0	9
2021.10.06	22:00:00	111.429	111.437	111.376	111.384	1304	0	9
2021.10.06	23:00:00	111.386	111.434	111.381	111.417	588	0	9
2021.10.07	00:00:00	111.382	111.422	111.366	111.415	806	0	13
2021.10.07	01:00:00	111.415	111.438	111.411	111.431	720	0	9
2021.10.07	02:00:00	111.431	111.436	111.372	111.406	991	0	9
2021.10.07	03:00:00	111.404	111.437	111.309	111.378	3163	0	9
2021.10.07	04:00:00	111.378	111.466	111.362	111.465	2286	0	9
2021.10.07	05:00:00	111.465	111.503	111.463	111.481	1414	0	9
2021.10.07	06:00:00	111.481	111.482	111.415	111.421	1342	0	9
2021.10.07	07:00:00	111.421	111.436	111.389	111.412	714	0	9
2021.10.07	08:00:00	111.412	111.481	111.392	111.477	1621	0	9
2021.10.07	09:00:00	111.477	111.509	111.340	111.352	2570	0	9
2021.10.07	10:00:00	111.352	111.421	111.226	111.289	3252	0	9
2021.10.07	11:00:00	111.290	111.436	111.266	111.413	2559	0	9
2021.10.07	12:00:00	111.412	111.526	111.409	111.460	2707	0	9
2021.10.07	13:00:00	111.462	111.479	111.392	111.394	1391	0	9
2021.10.07	14:00:00	111.395	111.405	111.280	111.347	2149	0	9
2021.10.07	15:00:00	111.347	111.466	111.314	111.449	2877	0	9
2021.10.07	16:00:00	111.449	111.549	111.412	111.437	3873	0	9
2021.10.07	17:00:00	111.439	111.537	111.380	111.517	3159	0	9
2021.10.07	18:00:00	111.518	111.523	111.442	111.496	1857	0	9
2021.10.07	19:00:00	111.496	111.621	111.478	111.621	846	0	9
2021.10.07	20:00:00	111.621	111.626	111.558	111.592	857	0	9
2021.10.07	21:00:00	111.593	111.638	111.591	111.619	1117	0	9
2021.10.07	22:00:00	111.620	111.632	111.590	111.591	916	0	9
2021.10.07	23:00:00	111.593	111.647	111.591	111.615	567	0	9
2021.10.08	00:00:00	111.598	111.623	111.560	111.607	1022	0	13
2021.10.08	01:00:00	111.607	111.660	111.607	111.657	774	0	9
2021.10.08	02:00:00	111.657	111.672	111.633	111.660	760	0	9
2021.10.08	03:00:00	111.659	111.755	111.653	111.714	1918	0	9
2021.10.08	04:00:00	111.714	111.871	111.711	111.844	2470	0	9
2021.10.08	05:00:00	111.844	111.890	111.817	111.826	1749	0	9
2021.10.08	06:00:00	111.826	111.871	111.804	111.834	1129	0	9
2021.10.08	07:00:00	111.834	111.924	111.832	111.922	1022	0	9
2021.10.08	08:00:00	111.922	111.926	111.877	111.914	1659	0	9
2021.10.08	09:00:00	111.915	111.935	111.860	111.898	2024	0	9
2021.10.08	10:00:00	111.900	111.989	111.883	111.952	3379	0	9
2021.10.08	11:00:00	111.952	111.995	111.931	111.955	2412	0	9
2021.10.08	12:00:00	111.955	111.956	111.826	111.865	1985	0	9
2021.10.08	13:00:00	111.865	111.889	111.790	111.796	1594	0	9
2021.10.08	14:00:00	111.796	111.818	111.693	111.745	2101	0	9
2021.10.08	15:00:00	111.745	111.852	111.507	111.591	6699	0	9
2021.10.08	16:00:00	111.591	111.950	111.547	111.852	6226	0	9
2021.10.08	17:00:00	111.852	112.040	111.829	112.032	4889	0	9
2021.10.08	18:00:00	112.033	112.174	111.978	112.152	3139	0	9
2021.10.08	19:00:00	112.151	112.209	112.130	112.193	1734	0	9
2021.10.08	20:00:00	112.194	112.244	112.162	112.170	1210	0	9
2021.10.08	21:00:00	112.170	112.198	112.133	112.191	1024	0	9
2021.10.08	22:00:00	112.191	112.242	112.182	112.208	799	0	9
2021.10.08	23:00:00	112.208	112.251	112.200	112.221	779	0	9
2021.10.11	00:00:00	112.166	112.246	112.148	112.241	337	0	9
2021.10.11	01:00:00	112.241	112.324	112.223	112.268	814	0	9
2021.10.11	02:00:00	112.269	112.307	112.239	112.270	896	0	9
2021.10.11	03:00:00	112.270	112.302	112.172	112.297	1801	0	9
2021.10.11	04:00:00	112.297	112.409	112.292	112.366	2409	0	9
2021.10.11	05:00:00	112.367	112.551	112.366	112.534	1487	0	9
2021.10.11	06:00:00	112.533	112.720	112.524	112.689	1981	0	9
2021.10.11	07:00:00	112.689	112.717	112.614	112.675	1259	0	9
2021.10.11	08:00:00	112.675	112.746	112.640	112.726	1464	0	9
2021.10.11	09:00:00	112.726	112.737	112.637	112.703	2237	0	9
2021.10.11	10:00:00	112.704	112.841	112.665	112.788	2811	0	9
2021.10.11	11:00:00	112.787	112.949	112.786	112.909	2361	0	9
2021.10.11	12:00:00	112.908	113.032	112.900	112.960	1810	0	9
2021.10.11	13:00:00	112.960	112.983	112.870	112.925	1520	0	9
2021.10.11	14:00:00	112.925	112.960	112.868	112.927	1381	0	9
2021.10.11	15:00:00	112.927	113.237	112.883	113.187	2947	0	9
2021.10.11	16:00:00	113.187	113.188	113.046	113.097	3009	0	9
2021.10.11	17:00:00	113.096	113.338	113.095	113.287	2661	0	9
2021.10.11	18:00:00	113.291	113.374	113.226	113.362	1343	0	9
2021.10.11	19:00:00	113.362	113.408	113.346	113.403	1176	0	9
2021.10.11	20:00:00	113.403	113.403	113.273	113.315	1333	0	9
2021.10.11	21:00:00	113.315	113.336	113.287	113.335	943	0	9
2021.10.11	22:00:00	113.334	113.368	113.321	113.362	791	0	9
2021.10.11	23:00:00	113.362	113.396	113.283	113.325	797	0	9
2021.10.12	00:00:00	113.303	113.329	113.094	113.308	2255	0	27
2021.10.12	01:00:00	113.308	113.409	113.308	113.387	1897	0	9
2021.10.12	02:00:00	113.387	113.394	113.324	113.386	997	0	9
2021.10.12	03:00:00	113.386	113.482	113.358	113.447	3324	0	9
2021.10.12	04:00:00	113.447	113.483	113.304	113.348	2843	0	9
2021.10.12	05:00:00	113.350	113.388	113.243	113.264	2238	0	9
2021.10.12	06:00:00	113.264	113.302	113.205	113.290	1461	0	9
2021.10.12	07:00:00	113.290	113.345	113.274	113.336	1112	0	9
2021.10.12	08:00:00	113.336	113.340	113.237	113.308	1672	0	9
2021.10.12	09:00:00	113.308	113.313	112.999	113.068	3753	0	9
2021.10.12	10:00:00	113.069	113.301	113.046	113.290	4207	0	9
2021.10.12	11:00:00	113.290	113.423	113.260	113.371	3030	0	9
2021.10.12	12:00:00	113.371	113.425	113.230	113.271	2337	0	9
2021.10.12	13:00:00	113.272	113.362	113.265	113.355	1914	0	9
2021.10.12	14:00:00	113.354	113.400	113.262	113.391	2044	0	9
2021.10.12	15:00:00	113.391	113.784	113.352	113.659	4200	0	9
2021.10.12	16:00:00	113.659	113.722	113.460	113.496	6127	0	9
2021.10.12	17:00:00	113.493	113.708	113.449	113.610	5305	0	9
2021.10.12	18:00:00	113.611	113.722	113.579	113.685	2893	0	9
2021.10.12	19:00:00	113.685	113.698	113.565	113.636	1658	0	9
2021.10.12	20:00:00	113.636	113.681	113.596	113.636	1474	0	9
2021.10.12	21:00:00	113.636	113.665	113.587	113.661	1191	0	9
2021.10.12	22:00:00	113.661	113.664	113.557	113.590	1078	0	9
2021.10.12	23:00:00	113.591	113.642	113.591	113.605	890	0	9
2021.10.13	00:00:00	113.572	113.608	113.550	113.601	1603	0	10
2021.10.13	01:00:00	113.604	113.610	113.563	113.573	551	0	9
2021.10.13	02:00:00	113.573	113.576	113.509	113.534	940	0	9
2021.10.13	03:00:00	113.535	113.585	113.436	113.436	2991	0	9
2021.10.13	04:00:00	113.436	113.452	113.380	113.396	2205	0	9
2021.10.13	05:00:00	113.396	113.451	113.346	113.395	1717	0	9
2021.10.13	06:00:00	113.396	113.490	113.394	113.459	1191	0	9
2021.10.13	07:00:00	113.459	113.478	113.439	113.462	836	0	9
2021.10.13	08:00:00	113.462	113.534	113.454	113.467	1243	0	9
2021.10.13	09:00:00	113.470	113.512	113.399	113.506	2082	0	9
2021.10.13	10:00:00	113.506	113.605	113.500	113.570	2893	0	9
2021.10.13	11:00:00	113.571	113.583	113.479	113.552	2422	0	9
2021.10.13	12:00:00	113.552	113.590	113.524	113.575	2242	0	9
2021.10.13	13:00:00	113.576	113.607	113.525	113.540	1595	0	9
2021.10.13	14:00:00	113.540	113.608	113.502	113.541	1717	0	9
2021.10.13	15:00:00	113.541	113.799	113.515	113.657	5061	0	9
2021.10.13	16:00:00	113.658	113.717	113.340	113.421	6316	0	9
2021.10.13	17:00:00	113.421	113.478	113.223	113.343	4937	0	9
2021.10.13	18:00:00	113.339	113.489	113.336	113.484	2992	0	9
2021.10.13	19:00:00	113.484	113.498	113.383	113.447	1802	0	9
2021.10.13	20:00:00	113.447	113.447	113.320	113.372	1913	0	9
2021.10.13	21:00:00	113.372	113.485	113.350	113.350	2224	0	9
2021.10.13	22:00:00	113.348	113.359	113.241	113.259	1396	0	9
2021.10.13	23:00:00	113.261	113.315	113.244	113.246	1411	0	9
2021.10.14	00:00:00	113.225	113.271	113.205	113.244	1076	0	9
2021.10.14	01:00:00	113.244	113.250	113.207	113.236	495	0	9
2021.10.14	02:00:00	113.236	113.307	113.236	113.305	789	0	9
2021.10.14	03:00:00	113.305	113.387	113.273	113.365	1785	0	9
2021.10.14	04:00:00	113.364	113.540	113.358	113.530	1742	0	9
2021.10.14	05:00:00	113.530	113.531	113.474	113.483	1203	0	9
2021.10.14	06:00:00	113.483	113.577	113.482	113.543	1242	0	9
2021.10.14	07:00:00	113.543	113.574	113.523	113.540	875	0	9
2021.10.14	08:00:00	113.540	113.590	113.503	113.529	1103	0	9
2021.10.14	09:00:00	113.529	113.566	113.429	113.441	2375	0	9
2021.10.14	10:00:00	113.442	113.486	113.339	113.366	2930	0	9
2021.10.14	11:00:00	113.366	113.444	113.307	113.418	2546	0	9
2021.10.14	12:00:00	113.418	113.437	113.295	113.328	2096	0	9
2021.10.14	13:00:00	113.328	113.430	113.282	113.419	1755	0	9
2021.10.14	14:00:00	113.417	113.440	113.318	113.419	2122	0	9
2021.10.14	15:00:00	113.419	113.545	113.383	113.506	3850	0	9
2021.10.14	16:00:00	113.506	113.653	113.461	113.559	4062	0	9
2021.10.14	17:00:00	113.560	113.714	113.536	113.692	3706	0	9
2021.10.14	18:00:00	113.693	113.709	113.533	113.577	2370	0	9
2021.10.14	19:00:00	113.578	113.666	113.483	113.635	1453	0	9
2021.10.14	20:00:00	113.638	113.700	113.637	113.678	1664	0	9
2021.10.14	21:00:00	113.678	113.686	113.637	113.656	1017	0	9
2021.10.14	22:00:00	113.655	113.672	113.591	113.642	1033	0	9
2021.10.14	23:00:00	113.643	113.696	113.642	113.673	553	0	9
2021.10.15	00:00:00	113.657	113.683	113.623	113.624	1543	0	15
2021.10.15	01:00:00	113.624	113.756	113.624	113.730	930	0	9
2021.10.15	02:00:00	113.729	113.881	113.714	113.830	1468	0	9
2021.10.15	03:00:00	113.830	113.922	113.809	113.881	2518	0	9
2021.10.15	04:00:00	113.881	113.922	113.814	113.920	2018	0	9
2021.10.15	05:00:00	113.920	113.944	113.835	113.912	1665	0	9
2021.10.15	06:00:00	113.912	113.948	113.899	113.927	943	0	9
2021.10.15	07:00:00	113.928	113.974	113.923	113.963	1189	0	9
2021.10.15	08:00:00	113.963	114.159	113.954	114.148	1972	0	9
2021.10.15	09:00:00	114.148	114.164	113.953	114.036	2861	0	9
2021.10.15	10:00:00	114.036	114.177	114.016	114.094	3419	0	9
2021.10.15	11:00:00	114.094	114.310	114.089	114.294	2749	0	9
2021.10.15	12:00:00	114.294	114.396	114.241	114.362	2504	0	9
2021.10.15	13:00:00	114.362	114.385	114.247	114.334	1849	0	9
2021.10.15	14:00:00	114.334	114.370	114.273	114.324	1999	0	9
2021.10.15	15:00:00	114.324	114.460	114.261	114.447	4578	0	9
2021.10.15	16:00:00	114.447	114.458	114.349	114.383	4100	0	9
2021.10.15	17:00:00	114.383	114.422	113.985	114.056	4660	0	9
2021.10.15	18:00:00	114.058	114.314	114.050	114.303	3033	0	9
2021.10.15	19:00:00	114.303	114.329	114.201	114.277	1411	0	9
2021.10.15	20:00:00	114.277	114.316	114.252	114.306	1323	0	9
2021.10.15	21:00:00	114.306	114.324	114.240	114.256	1082	0	9
2021.10.15	22:00:00	114.255	114.263	114.185	114.203	594	0	9
2021.10.15	23:00:00	114.206	114.284	114.205	114.252	550	0	9
2021.10.18	00:00:00	114.147	114.279	114.100	114.266	658	0	18
2021.10.18	01:00:00	114.274	114.361	114.188	114.335	2679	0	9
2021.10.18	02:00:00	114.335	114.350	114.277	114.329	1182	0	9
2021.10.18	03:00:00	114.329	114.336	114.212	114.248	2211	0	9
2021.10.18	04:00:00	114.248	114.248	114.019	114.115	3127	0	9
2021.10.18	05:00:00	114.115	114.162	114.012	114.149	2274	0	9
2021.10.18	06:00:00	114.149	114.447	114.138	114.389	2430	0	9
2021.10.18	07:00:00	114.389	114.400	114.294	114.339	1475	0	9
2021.10.18	08:00:00	114.340	114.363	114.273	114.320	1628	0	9
2021.10.18	09:00:00	114.320	114.346	114.218	114.323	2610	0	9
2021.10.18	10:00:00	114.323	114.450	114.243	114.291	4134	0	9
2021.10.18	11:00:00	114.291	114.397	114.225	114.365	3471	0	9
2021.10.18	12:00:00	114.363	114.410	114.309	114.376	2486	0	9
2021.10.18	13:00:00	114.379	114.429	114.324	114.335	2652	0	9
2021.10.18	14:00:00	114.335	114.400	114.285	114.368	2673	0	9
2021.10.18	15:00:00	114.368	114.370	114.116	114.271	5089	0	9
2021.10.18	16:00:00	114.271	114.320	114.166	114.208	4643	0	9
2021.10.18	17:00:00	114.208	114.288	114.136	114.236	3847	0	9
2021.10.18	18:00:00	114.236	114.296	114.219	114.219	1889	0	9
2021.10.18	19:00:00	114.217	114.269	114.217	114.220	1062	0	9
2021.10.18	20:00:00	114.220	114.260	114.178	114.209	896	0	9
2021.10.18	21:00:00	114.209	114.266	114.178	114.265	985	0	9
2021.10.18	22:00:00	114.265	114.317	114.250	114.316	985	0	9
2021.10.18	23:00:00	114.316	114.342	114.289	114.314	757	0	9
2021.10.19	00:00:00	114.303	114.313	114.286	114.311	1493	0	16
2021.10.19	01:00:00	114.308	114.315	114.250	114.278	335	0	9
2021.10.19	02:00:00	114.278	114.318	114.268	114.285	598	0	9
2021.10.19	03:00:00	114.284	114.350	114.105	114.118	1987	0	9
2021.10.19	04:00:00	114.117	114.214	114.078	114.213	2391	0	9
2021.10.19	05:00:00	114.212	114.237	114.162	114.174	1445	0	9
2021.10.19	06:00:00	114.174	114.197	114.118	114.145	1357	0	9
2021.10.19	07:00:00	114.145	114.186	114.097	114.184	1162	0	9
2021.10.19	08:00:00	114.184	114.195	114.084	114.106	1135	0	9
2021.10.19	09:00:00	114.108	114.142	113.948	113.950	2976	0	9
2021.10.19	10:00:00	113.949	114.068	113.876	114.026	3861	0	9
2021.10.19	11:00:00	114.027	114.050	113.912	113.943	2707	0	9
2021.10.19	12:00:00	113.943	114.173	113.919	114.084	2633	0	9
2021.10.19	13:00:00	114.085	114.168	114.074	114.158	2328	0	9
2021.10.19	14:00:00	114.157	114.210	114.147	114.197	2089	0	9
2021.10.19	15:00:00	114.197	114.331	114.197	114.272	3298	0	9
2021.10.19	16:00:00	114.272	114.281	114.163	114.168	3319	0	9
2021.10.19	17:00:00	114.168	114.291	114.162	114.256	3969	0	9
2021.10.19	18:00:00	114.256	114.289	114.198	114.276	2150	0	9
2021.10.19	19:00:00	114.276	114.296	114.228	114.285	1052	0	9
2021.10.19	20:00:00	114.288	114.294	114.229	114.271	757	0	9
2021.10.19	21:00:00	114.271	114.304	114.260	114.290	834	0	9
2021.10.19	22:00:00	114.290	114.337	114.286	114.332	989	0	9
2021.10.19	23:00:00	114.333	114.394	114.331	114.377	529	0	9
2021.10.20	00:00:00	114.305	114.360	114.283	114.358	1243	0	23
2021.10.20	01:00:00	114.357	114.389	114.346	114.384	502	0	9
2021.10.20	02:00:00	114.384	114.575	114.384	114.542	1514	0	9
2021.10.20	03:00:00	114.542	114.696	114.513	114.619	2761	0	9
2021.10.20	04:00:00	114.619	114.635	114.442	114.455	2966	0	9
2021.10.20	05:00:00	114.455	114.560	114.448	114.508	1817	0	9
2021.10.20	06:00:00	114.506	114.514	114.460	114.514	1412	0	9
2021.10.20	07:00:00	114.514	114.567	114.474	114.530	1831	0	9
2021.10.20	08:00:00	114.530	114.579	114.523	114.553	1276	0	9
2021.10.20	09:00:00	114.557	114.557	114.424	114.429	2968	0	9
2021.10.20	10:00:00	114.429	114.465	114.288	114.343	4339	0	9
2021.10.20	11:00:00	114.343	114.427	114.316	114.425	2467	0	9
2021.10.20	12:00:00	114.425	114.471	114.392	114.450	1929	0	9
2021.10.20	13:00:00	114.449	114.527	114.415	114.433	1899	0	9
2021.10.20	14:00:00	114.433	114.433	114.366	114.396	1446	0	9
2021.10.20	15:00:00	114.396	114.398	114.136	114.199	3667	0	9
2021.10.20	16:00:00	114.199	114.355	114.120	114.254	3857	0	9
2021.10.20	17:00:00	114.254	114.335	114.203	114.296	3109	0	9
2021.10.20	18:00:00	114.296	114.327	114.193	114.239	2523	0	9
2021.10.20	19:00:00	114.239	114.266	114.084	114.093	1761	0	9
2021.10.20	20:00:00	114.094	114.235	114.077	114.210	2203	0	9
2021.10.20	21:00:00	114.210	114.246	114.169	114.190	1209	0	9
2021.10.20	22:00:00	114.192	114.284	114.192	114.264	1322	0	9
2021.10.20	23:00:00	114.266	114.360	114.266	114.329	651	0	9
2021.10.21	00:00:00	114.204	114.348	114.204	114.315	2491	0	18
2021.10.21	01:00:00	114.318	114.410	114.312	114.389	630	0	9
2021.10.21	02:00:00	114.389	114.404	114.313	114.384	1001	0	9
2021.10.21	03:00:00	114.384	114.404	114.222	114.276	1987	0	9
2021.10.21	04:00:00	114.276	114.404	114.268	114.349	2122	0	9
2021.10.21	05:00:00	114.349	114.358	114.288	114.307	1266	0	9
2021.10.21	06:00:00	114.307	114.317	114.187	114.208	954	0	9
2021.10.21	07:00:00	114.208	114.208	113.944	114.085	3758	0	9
2021.10.21	08:00:00	114.085	114.123	113.978	114.018	1969	0	9
2021.10.21	09:00:00	114.018	114.097	113.906	113.971	2689	0	9
2021.10.21	10:00:00	113.971	114.132	113.959	114.123	3086	0	9
2021.10.21	11:00:00	114.123	114.125	113.978	114.009	2952	0	9
2021.10.21	12:00:00	114.009	114.085	114.008	114.048	1601	0	9
2021.10.21	13:00:00	114.049	114.059	113.975	114.009	1514	0	9
2021.10.21	14:00:00	114.008	114.179	113.969	114.167	1837	0	9
2021.10.21	15:00:00	114.167	114.205	113.842	113.954	3923	0	9
2021.10.21	16:00:00	113.952	113.960	113.647	113.769	5184	0	9
2021.10.21	17:00:00	113.773	113.954	113.763	113.870	4517	0	9
2021.10.21	18:00:00	113.872	113.925	113.721	113.741	2520	0	9
2021.10.21	19:00:00	113.741	113.825	113.673	113.673	1640	0	9
2021.10.21	20:00:00	113.675	113.836	113.675	113.835	1728	0	9
2021.10.21	21:00:00	113.834	113.939	113.834	113.920	1484	0	9
2021.10.21	22:00:00	113.920	114.021	113.908	114.018	1292	0	9
2021.10.21	23:00:00	114.020	114.044	113.995	113.997	850	0	9
2021.10.22	00:00:00	113.964	113.999	113.925	113.982	1283	0	18
2021.10.22	01:00:00	113.981	114.020	113.958	113.970	571	0	9
2021.10.22	02:00:00	113.970	113.988	113.815	113.847	1070	0	9
2021.10.22	03:00:00	113.846	114.127	113.838	114.103	3146	0	9
2021.10.22	04:00:00	114.102	114.203	114.064	114.153	3774	0	9
2021.10.22	05:00:00	114.155	114.164	114.002	114.047	1571	0	9
2021.10.22	06:00:00	114.047	114.103	114.023	114.066	1422	0	9
2021.10.22	07:00:00	114.066	114.074	113.999	114.035	1152	0	9
2021.10.22	08:00:00	114.035	114.045	113.935	114.004	1364	0	9
2021.10.22	09:00:00	114.004	114.013	113.906	113.958	2646	0	9
2021.10.22	10:00:00	113.957	114.075	113.842	113.885	3707	0	9
2021.10.22	11:00:00	113.885	113.959	113.883	113.935	2464	0	9
2021.10.22	12:00:00	113.935	113.983	113.834	113.844	1984	0	9
2021.10.22	13:00:00	113.844	113.865	113.745	113.805	1904	0	9
2021.10.22	14:00:00	113.805	113.877	113.734	113.877	1765	0	9
2021.10.22	15:00:00	113.877	113.912	113.738	113.743	3410	0	9
2021.10.22	16:00:00	113.743	113.838	113.706	113.745	4004	0	9
2021.10.22	17:00:00	113.745	113.781	113.566	113.584	3926	0	9
2021.10.22	18:00:00	113.586	113.869	113.500	113.554	5557	0	9
2021.10.22	19:00:00	113.554	113.634	113.431	113.461	2668	0	9
2021.10.22	20:00:00	113.461	113.568	113.449	113.520	2194	0	9
2021.10.22	21:00:00	113.519	113.527	113.411	113.421	1472	0	9
2021.10.22	22:00:00	113.421	113.468	113.410	113.438	1086	0	9
2021.10.22	23:00:00	113.438	113.494	113.415	113.467	900	0	9
2021.10.25	00:00:00	113.543	113.551	113.503	113.520	161	0	13
2021.10.25	01:00:00	113.520	113.560	113.448	113.554	991	0	9
2021.10.25	02:00:00	113.553	113.690	113.522	113.665	1274	0	9
2021.10.25	03:00:00	113.665	113.729	113.531	113.685	2709	0	9
2021.10.25	04:00:00	113.685	113.825	113.631	113.639	3564	0	9
2021.10.25	05:00:00	113.638	113.798	113.592	113.759	2390	0	9
2021.10.25	06:00:00	113.759	113.760	113.620	113.628	2084	0	9
2021.10.25	07:00:00	113.628	113.677	113.581	113.651	1389	0	9
2021.10.25	08:00:00	113.651	113.656	113.554	113.594	1115	0	9
2021.10.25	09:00:00	113.594	113.736	113.513	113.727	2656	0	9
2021.10.25	10:00:00	113.727	113.732	113.602	113.629	3184	0	9
2021.10.25	11:00:00	113.629	113.671	113.557	113.582	2397	0	9
2021.10.25	12:00:00	113.583	113.686	113.558	113.618	2269	0	9
2021.10.25	13:00:00	113.618	113.727	113.612	113.700	1593	0	9
2021.10.25	14:00:00	113.700	113.707	113.624	113.694	1714	0	9
2021.10.25	15:00:00	113.695	113.920	113.642	113.876	3303	0	9
2021.10.25	16:00:00	113.876	113.894	113.589	113.689	4077	0	9
2021.10.25	17:00:00	113.690	113.734	113.590	113.614	3811	0	9
2021.10.25	18:00:00	113.615	113.707	113.615	113.697	2003	0	9
2021.10.25	19:00:00	113.696	113.734	113.676	113.723	1135	0	9
2021.10.25	20:00:00	113.723	113.743	113.683	113.708	701	0	9
2021.10.25	21:00:00	113.708	113.710	113.622	113.709	1003	0	9
2021.10.25	22:00:00	113.709	113.725	113.671	113.698	754	0	9
2021.10.25	23:00:00	113.699	113.728	113.692	113.704	737	0	9
2021.10.26	00:00:00	113.701	113.712	113.661	113.695	770	0	16
2021.10.26	01:00:00	113.699	113.742	113.684	113.731	439	0	9
2021.10.26	02:00:00	113.729	113.785	113.710	113.763	443	0	9
2021.10.26	03:00:00	113.763	113.854	113.716	113.842	2267	0	9
2021.10.26	04:00:00	113.842	113.900	113.814	113.834	2094	0	9
2021.10.26	05:00:00	113.835	113.939	113.813	113.922	1351	0	9
2021.10.26	06:00:00	113.922	113.947	113.895	113.908	1095	0	9
2021.10.26	07:00:00	113.908	113.961	113.878	113.938	1135	0	9
2021.10.26	08:00:00	113.938	113.979	113.929	113.973	985	0	9
2021.10.26	09:00:00	113.974	113.974	113.867	113.902	2166	0	9
2021.10.26	10:00:00	113.902	114.077	113.870	114.043	3137	0	9
2021.10.26	11:00:00	114.043	114.049	113.952	113.994	2243	0	9
2021.10.26	12:00:00	113.994	114.032	113.947	114.016	1600	0	9
2021.10.26	13:00:00	114.016	114.043	113.955	114.011	1584	0	9
2021.10.26	14:00:00	114.012	114.012	113.903	113.942	2039	0	9
2021.10.26	15:00:00	113.942	114.181	113.935	114.135	3706	0	9
2021.10.26	16:00:00	114.133	114.201	114.070	114.147	3010	0	9
2021.10.26	17:00:00	114.149	114.308	114.149	114.247	3576	0	9
2021.10.26	18:00:00	114.247	114.272	114.162	114.200	2320	0	9
2021.10.26	19:00:00	114.200	114.232	114.130	114.172	1365	0	9
2021.10.26	20:00:00	114.172	114.179	114.086	114.156	1166	0	9
2021.10.26	21:00:00	114.156	114.164	114.116	114.157	851	0	9
2021.10.26	22:00:00	114.157	114.158	114.105	114.115	775	0	9
2021.10.26	23:00:00	114.115	114.158	114.111	114.145	573	0	9
2021.10.27	00:00:00	114.107	114.137	114.099	114.130	1245	0	32
2021.10.27	01:00:00	114.130	114.216	114.122	114.164	952	0	9
2021.10.27	02:00:00	114.164	114.204	114.146	114.183	979	0	9
2021.10.27	03:00:00	114.183	114.217	114.067	114.165	2995	0	9
2021.10.27	04:00:00	114.164	114.206	114.048	114.061	2512	0	9
2021.10.27	05:00:00	114.061	114.131	114.021	114.023	1962	0	9
2021.10.27	06:00:00	114.023	114.054	113.958	113.986	1438	0	9
2021.10.27	07:00:00	113.986	114.005	113.929	113.999	1071	0	9
2021.10.27	08:00:00	113.999	114.094	113.996	114.090	1025	0	9
2021.10.27	09:00:00	114.090	114.096	113.991	114.022	1580	0	9
2021.10.27	10:00:00	114.022	114.045	113.665	113.737	3623	0	9
2021.10.27	11:00:00	113.737	113.781	113.638	113.696	3173	0	9
2021.10.27	12:00:00	113.696	113.699	113.535	113.644	3281	0	9
2021.10.27	13:00:00	113.644	113.795	113.631	113.755	2602	0	9
2021.10.27	14:00:00	113.755	113.802	113.648	113.654	2153	0	9
2021.10.27	15:00:00	113.653	113.741	113.611	113.699	3402	0	9
2021.10.27	16:00:00	113.699	113.748	113.384	113.492	4343	0	9
2021.10.27	17:00:00	113.493	113.827	113.493	113.724	7045	0	9
2021.10.27	18:00:00	113.726	113.836	113.699	113.749	3525	0	9
2021.10.27	19:00:00	113.750	113.751	113.647	113.724	2294	0	9
2021.10.27	20:00:00	113.723	113.795	113.634	113.785	2634	0	9
2021.10.27	21:00:00	113.785	113.814	113.760	113.767	1238	0	9
2021.10.27	22:00:00	113.767	113.831	113.751	113.825	2192	0	9
2021.10.27	23:00:00	113.825	113.867	113.801	113.801	771	0	9
2021.10.28	00:00:00	113.794	113.831	113.784	113.804	725	0	17
2021.10.28	01:00:00	113.801	113.848	113.774	113.797	663	0	9
2021.10.28	02:00:00	113.797	113.821	113.727	113.771	877	0	9
2021.10.28	03:00:00	113.769	113.863	113.748	113.793	2443	0	9
2021.10.28	04:00:00	113.794	113.811	113.668	113.677	2748	0	9
2021.10.28	05:00:00	113.677	113.677	113.544	113.603	2679	0	9
2021.10.28	06:00:00	113.604	113.638	113.557	113.622	1550	0	9
2021.10.28	07:00:00	113.622	113.632	113.500	113.558	1707	0	9
2021.10.28	08:00:00	113.558	113.584	113.509	113.574	1416	0	9
2021.10.28	09:00:00	113.574	113.691	113.498	113.679	3157	0	9
2021.10.28	10:00:00	113.679	113.741	113.588	113.597	3981	0	9
2021.10.28	11:00:00	113.598	113.658	113.520	113.645	3124	0	9
2021.10.28	12:00:00	113.646	113.719	113.607	113.663	2457	0	9
2021.10.28	13:00:00	113.663	113.670	113.564	113.582	1696	0	9
2021.10.28	14:00:00	113.582	113.627	113.512	113.607	3154	0	9
2021.10.28	15:00:00	113.606	113.702	113.547	113.685	6010	0	9
2021.10.28	16:00:00	113.684	113.716	113.352	113.461	6479	0	9
2021.10.28	17:00:00	113.461	113.483	113.312	113.391	5352	0	9
2021.10.28	18:00:00	113.393	113.412	113.252	113.382	3792	0	9
2021.10.28	19:00:00	113.382	113.449	113.355	113.445	2075	0	9
2021.10.28	20:00:00	113.444	113.554	113.435	113.469	1874	0	9
2021.10.28	21:00:00	113.470	113.503	113.431	113.452	1016	0	9
2021.10.28	22:00:00	113.452	113.576	113.443	113.563	1276	0	9
2021.10.28	23:00:00	113.564	113.593	113.546	113.557	695	0	9
2021.10.29	00:00:00	113.564	113.574	113.548	113.552	645	0	12
